4059,"A novel rat model of cardiopulmonary bypass for deep hypothermic circulatory arrest without blood priming (BLS) Anatomy/Physiology; (HSC) Medicine - Cardiology; (HSC) Medicine - Cardiovascular; (HSC) Medicine - Pulmonology;  Chinese Medical Journal ---Wolters Kluwer - Medknow Department of Cardiovascular Surgery, First Affiliated Hospital of Zhengzhou University, Zhengzhou University, Zhengzhou, Henan 450052, ChinaDepartment of Pediatric Heart Center, State Key Laboratory of Cardiovascular Disease, Fuwai Hospital, National Center for Cardiovascular Disease, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing 100037, ChinaDepartment of Pediatric Heart Center, Beijing Anzhen Hospital, Capital Medical University, Beijing 100029, ChinaDepartment of Pediatric Heart Center, Beijing Anzhen Hospital, Capital Medical University, Beijing 100029, China http://retractionwatch.com/2014/09/26/notice-fails-to-get-to-the-heart-of-cardiology-retraction/",+Breach of Policy by Author+Copyright Claims+Investigation by Company/Institution+Investigation by Journal/Publisher,Weihua Zhang Yanbo Zhang Donghai Liu Yaobin Zhu Chenhui Qiao Jiaxiang Wang Yulin Xu Yang Liu Bin Li Yao Yang,01/01/2014 24709187 10.3760/cma.j.issn.0366-6999.20133074,01/01/2014 25059469 unavailable,Research Article Retraction,China No
4111,"A novel, minimally invasive rat model of normothermic cardiopulmonary bypass model without blood priming (BLS) Biology - Cellular; (HSC) Medicine - Cardiovascular;  Chinese Medical Journal ---Wolters Kluwer - Medknow Department of Pediatric Heart Center, Beijing Anzhen Hospital, Capital Medical University, Beijing 100029, ChinaDepartment of Cardiovascular Surgery, First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan 450052, ChinaDepartment of Pediatric Heart Center, State Key Laboratory of Cardiovascular Disease, Fuwai Hospital, National Center for Cardiovascular Disease, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing 100037, ChinaDepartment of Cardiovascular Surgery, First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan 450052, ChinaDepartment of Pediatric Heart Center, Beijing Anzhen Hospital, Capital Medical University, Beijing 100029, ChinaDepartment of Cardiothoracic Surgery, Lund University, Lund 22594, SwedenDepartment of Pediatric Heart Center, State Key Laboratory of Cardiovascular Disease, Fuwai Hospital, National Center for Cardiovascular Disease, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing 100037, China http://retractionwatch.com/2014/09/26/notice-fails-to-get-to-the-heart-of-cardiology-retraction/",+Breach of Policy by Author+Copyright Claims+Investigation by Company/Institution+Investigation by Journal/Publisher,Yaobin Zhu Donghai Liu Xiaofeng Li Aijun Liu Qiang Wang Chenhui Qiao Jing Zhang Quiming Liao Yanbo Zhang,08/01/2014 24762603 10.3760/cma.j.issn.0366-6999.20132144,01/01/2014 25059470 unavailable,Research Article Retraction,China Sweden No
7901,"Analysis of advanced image processing to clinical and preclinical decision making with prospectus of quantitative imaging biomarkers (B/T) Computer Science; (HSC) Medicine - General;  Artificial Intelligence Review ---Springer Graphics and Multimedia Department, Faculty of Computer Science and Information Sciences, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia",+Plagiarism of Article,Amjad Rehman Tanzila Saba,03/18/2012  10.1007/s10462-012-9335-1,01/01/2014  10.1007/s10462-012-9335-1,Research Article Retraction,Malaysia No
21261,"Bisphosphonates in Oral Surgery (HSC) Medicine - Dentistry; (HSC) Medicine - Surgery;  Revista Estomatologica Herediana ---Cayetano Heredia Peruvian University Universidad Peruana Cayetano Heredia. Lima, Peru Especialista en Ortodoncia y Cirugía Oral y Maxilofacial.",+Concerns/Issues about Referencing/Attributions,Karen Caballero Karina Centruion Ghajayra Reyes Maria del Pilar Alvarez Marco Alarcon-Palacios,10/01/2013 00000000 10.20453/reh.v23i4.1790,01/01/2014 00000000 10.20453/reh.v24i1.1788,Review Article Retraction,Peru No
6548,"Brain-derived Neurotrophic Factor Inhibits Glucose Intolerance After Cerebral Ischemia (BLS) Biochemistry; (BLS) Neuroscience; (HSC) Medicine - Neurology;  Neural Regeneration Research ---Wolters Kluwer Department of Nutrition, Affiliated Dongfang Hospital of Tongji University, Shanghai 200120, China Department of Nutrition, First Affiliated Hospital of Guangxi Medical University, Nanning 530027, Guangxi Zhuang Autonomous Region, China Department of Nutrition, Affiliated Changhai Hospital of the Second Military Medical University of Chinese PLA, Shanghai 200433, China",+Euphemisms for Plagiarism+Plagiarism of Text,Xiaoliang Shu Yongsheng Zhang Han Xu Kai Kang Donglian Cai,11/27/2013 25206547 10.3969/j.issn.1673-5374.2013.25.008,01/01/2014 25206898 unavailable,Research Article Retraction,China No
4483,"Combined treatment with chemokine receptor 5 blocker and cyclosporine induces prolonged graft survival in a mouse model of cardiac transplantation (HSC) Medicine - Cardiovascular; (HSC) Medicine - Surgery;  The Journal of Heart and Lung Transplantation : the Official Publication of the International Society for Heart Transplantation ---Elsevier Department of Cardiovascular Surgery, Union Hospital, Tongji Hospital, Tongji Medical College, Huazhong Science and Technology University, Wuhan, ChinaInstitute of Organ Transplantation, Tongji Hospital, Tongji Medical College, Huazhong Science and Technology University, Wuhan, China http://retractionwatch.com/2014/02/19/immunology-researcher-with-expression-of-concern-has-cluster-of-recent-retractions-corrections/",+Error in Data,Jun Li Kailun Zhang Aini Xie Lei Xu Guohua Wang Sihua Wang Ping Ye Tucheng Sun Xionggang Jiang Wenwei Chen Jiahong Xia,04/01/2010 20060322 10.1016/j.healun.2009.09.019,01/01/2014 24567978,Clinical Study Retraction,China Yes
3872,"Comparison of central versus peripheral delivery of pregabalin in neuropathic pain states (BLS) Biology - Molecular; (BLS) Genetics; (HSC) Medicine - Diabetes; (HSC) Medicine - Drug Design; (HSC) Medicine - Immunology; (HSC) Medicine - Neurology; (HSC) Medicine - Rehabilitation/Therapy;  Molecular Pain ---SAGE Publications Department of Clinical Neurosciences and the University of Calgary, Calgary, AB, Canada  Alzheimer’s Research Center, Regions Hospital, and Health Partners Research Foundation, St. Paul, MN, USA  Department of Pharmaceutics, University of Minnesota, Minneapolis, MN, USA http://retractionwatch.com/2014/04/07/pain-study-retracted-for-bogus-data-is-second-withdrawal-for-university-of-calgary-group/",+Investigation by Company/Institution+Investigation by Journal/Publisher+Manipulation of Images,Jose A Martinez Manami Kasamatsu Alma Rosales-Hernandez Leah R Hanson William H Frey II Cory C Toth,01/01/2012 22236461 10.1186/1744-8069-8-3,01/01/2014 24693924 10.1186/1744-8069-10-20,Research Article Retraction,Canada United States No
3017,"Enhanced cytotoxicity against leukemia cells of natural Killer cells from cord blood after expansion in vitro (HSC) Medicine - Oncology;  Zhonghua Xue Ye Xue Za Zhi ---Zhongguo Yi Xue Ke Xue Yuan Department of Hematology, The Affiliated Hospital of Nanjing Medical University, Changzhou No.2 People's Hospital, Jiangsu 213003, China",+Notice - Unable to Access via current resources,Feng Zhou Wen Min Han Zhu Xia Jia Jian He Yang Rong Xiao Ling Xi Ma Xu Zhang Lu,11/01/2013 24294851 unavailable,01/01/2014 24602743 unavailable,Research Article Retraction,China No
4643,"Establishing a Combined Stimulation Protocol hFSH Followed by rFSH Might Represent a Breakthrough in the IVF Practice (BLS) Genetics; (HSC) Medicine - Pharmacology;  European Review for Medical and Pharmacological Sciences ---Verduci Editore Department of Obstetrics and Gynecology, Centre for Perinatal and Reproductive Medicine, University of Perugia, Perugia, Italy",+Notice - Limited or No Information,S Gerli G C Di Renzo,01/01/2013 23884831,01/01/2014 25317787,Research Article Retraction,Italy No
4278,"Gut Microbiota and Obesity (BLS) Microbiology; (HSC) Medicine - Gastroenterology;  Digestive Diseases ---Karger Department of Gastroenterology and Hepatology, School of Medicine, University of Zagreb, and Center for Clinical Nutrition, University Hospital Center Zagreb, Zagreb, CroatiaDepartment of Internal Medicine, University Hospital Rijeka, Rijeka, Croatia",+Plagiarism of Text,Zelkjo Krznaric Darija Vranesic Bender Ana Kunovic Domina Kekez Davor Stimac,04/01/2014 24732200 10.1159/000336965,01/01/2014 22722438 10.1159/000358548,Research Article Retraction,Croatia No
4277,"Gut Microbiota and Pediatric Disease (BLS) Biology - Cellular; (BLS) Microbiology; (HSC) Medicine - Gastroenterology; (HSC) Medicine - Infectious Disease; (HSC) Medicine - Pediatrics;  Digestive Diseases ---Karger Pediatric Gastroenterology and Liver Unit, Department of Pediatrics, Sapienza University of Rome, Rome , Italy Microbiology Unit, Department of Public Health Sciences, Sapienza University of Rome, Rome , Italy",+Plagiarism of Text,Valerio Iebba Marina Aloi Fortunata Civitelli Salvatore Cucchiara,01/01/2011 22179208 10.1159/000332969,01/01/2014 24732199 10.1159/000358547,Clinical Study Retraction,Italy No
1598,"Impact of polymorphisms in the oestrogen receptors alpha and beta (ESR1, ESR2) genes on risk of vasculogenic erectile dysfunction (BLS) Anatomy/Physiology; (HSC) Medicine - Drug Design;  Andrology ---American Society of Andrology Clinical Center for Urological Disease Diagnosis and Private Clinic Specialized in Urological and Andrological Genetics, Tehran, Iran Department of Psychiatry, Medical Faculty, Aja University of Medical Sciences, Tehran, Iran",+Author Unresponsive+Falsification/Fabrication of Data,M R Safarinejad A Taghva N Shafiei S Safarinejad,05/20/2013 23686919 10.1111/j.2047-2927.2013.00097.x,01/01/2014 23686919 10.1111/j.2047-2927.2013.00097.x,Research Article Correction,Iran No
1735,"Interaction Study Between Finasteride and Tamsulosin in Healthy Young Male Subjects (HSC) Medicine - Pharmacology;  Clinical Drug Investigation ---Springer Department of Clinical Pharmacology and Toxicology, Anam HospitalKorea University College of Medicine, Seoul, South Korea",+Lack of Approval from Company/Institution,Kyoung-Ah Kim Ji-Young Park,07/10/2013 23839485 10.1007/s40261-013-0105-x,01/01/2014 23839485 10.1007/s40261-013-0105-x,Clinical Study Retraction,South Korea No
2767,"Liver Functional Reserve Estimation: State of the Art and Relevance to Local Treatments (BLS) Biology - Cancer; (BLS) Biology - Cellular; (HSC) Medicine - Endocrinology; (HSC) Medicine - Oncology;  Oncology ---Karger Department of Surgery, Division of Surgical Oncology, Mount Sinai Medical Center, New York, N.Y., USA",+Duplication of Article,S Roayaie M Schwartz D Labow S P Hiotis F Manizate,01/01/2010 20616595 10.1159/000315241,01/01/2014 25196909 10.1159/000366537,Research Article Retraction,United States No
